Date,Close
2012-01-01,30.700000762939453
2012-02-01,33.29999923706055
2012-03-01,33.779998779296875
2012-04-01,34.13999938964844
2012-05-01,31.360000610351562
2012-06-01,32.900001525878906
2012-07-01,33.400001525878906
2012-08-01,32.0
2012-09-01,32.11000061035156
2012-10-01,32.439998626708984
2012-11-01,32.959999084472656
2012-12-01,35.400001525878906
2013-01-01,34.58000183105469
2013-02-01,34.45000076293945
2013-03-01,33.9900016784668
2013-04-01,34.06999969482422
2013-05-01,33.2400016784668
2013-06-01,30.799999237060547
2013-07-01,31.5
2013-08-01,31.899999618530273
2013-09-01,33.88999938964844
2013-10-01,35.869998931884766
2013-11-01,34.5
2013-12-01,33.880001068115234
2014-01-01,31.420000076293945
2014-02-01,30.760000228881836
2014-03-01,32.95000076293945
2014-04-01,33.689998626708984
2014-05-01,32.7400016784668
2014-06-01,34.220001220703125
2014-07-01,36.25
2014-08-01,39.06999969482422
2014-09-01,34.04999923706055
2014-10-01,32.15999984741211
2014-11-01,31.31999969482422
2014-12-01,27.93000030517578
2015-01-01,24.84000015258789
2015-02-01,27.360000610351562
2015-03-01,26.260000228881836
2015-04-01,29.40999984741211
2015-05-01,27.420000076293945
2015-06-01,26.709999084472656
2015-07-01,25.790000915527344
2015-08-01,23.0
2015-09-01,21.579999923706055
2015-10-01,22.969999313354492
2015-11-01,21.360000610351562
2015-12-01,20.5
2016-01-01,18.559999465942383
2016-02-01,20.170000076293945
2016-03-01,24.18000030517578
2016-04-01,27.329999923706055
2016-05-01,24.200000762939453
2016-06-01,25.799999237060547
2016-07-01,29.100000381469727
2016-08-01,29.75
2016-09-01,29.600000381469727
2016-10-01,34.04999923706055
2016-11-01,33.25
2016-12-01,32.93000030517578
2017-01-01,35.75
2017-02-01,38.209999084472656
2017-03-01,37.5
2017-04-01,37.880001068115234
2017-05-01,35.72999954223633
2017-06-01,35.25
2017-07-01,36.95000076293945
2017-08-01,39.349998474121094
2017-09-01,41.959999084472656
2017-10-01,42.16999816894531
2017-11-01,39.29999923706055
2017-12-01,41.349998474121094
2018-01-01,45.70000076293945
2018-02-01,45.900001525878906
2018-03-01,45.5
2018-04-01,44.95000076293945
2018-05-01,39.90999984741211
2018-06-01,38.369998931884766
2018-07-01,41.099998474121094
2018-08-01,39.599998474121094
2018-09-01,39.779998779296875
2018-10-01,44.20000076293945
2018-11-01,47.70000076293945
2018-12-01,47.79999923706055
2019-01-01,54.04999923706055
2019-02-01,53.54999923706055
2019-03-01,52.150001525878906
2019-04-01,53.52000045776367
2019-05-01,54.79999923706055
2019-06-01,56.900001525878906
2019-07-01,58.150001525878906
2019-08-01,59.65999984741211
2019-09-01,60.599998474121094
2019-10-01,61.41999816894531
2019-11-01,62.849998474121094
2019-12-01,69.5
2020-01-01,68.0
2020-02-01,63.599998474121094
2020-03-01,47.380001068115234
2020-04-01,49.849998474121094
2020-05-01,52.34000015258789
2020-06-01,56.79999923706055
2020-07-01,60.20000076293945
2020-08-01,57.70000076293945
2020-09-01,54.900001525878906
2020-10-01,54.900001525878906
2020-11-01,63.0
2020-12-01,68.72000122070312
2021-01-01,65.0999984741211
2021-02-01,61.79999923706055
2021-03-01,66.3499984741211
2021-04-01,68.2699966430664
2021-05-01,71.51000213623047
2021-06-01,70.31999969482422
2021-07-01,68.80000305175781
2021-08-01,68.23999786376953
2021-09-01,65.72000122070312
2021-10-01,62.27000045776367
2021-11-01,63.45000076293945
2021-12-01,64.25
2022-01-01,68.94999694824219
2022-02-01,67.25
2022-03-01,74.0999984741211
2022-04-01,70.6500015258789
2022-05-01,73.30999755859375
2022-06-01,67.33000183105469
2022-07-01,68.9000015258789
2022-08-01,71.9000015258789
2022-09-01,70.6500015258789
2022-10-01,73.0
2022-11-01,73.5
2022-12-01,72.69000244140625
2023-01-01,76.5999984741211
2023-02-01,70.8499984741211
2023-03-01,69.66000366210938
2023-04-01,72.16999816894531
2023-05-01,73.2300033569336
2023-06-01,79.30000305175781
2023-07-01,81.62999725341797
2023-08-01,79.4000015258789
2023-09-01,80.33000183105469
2023-10-01,77.83000183105469
2023-11-01,86.0999984741211
2023-12-01,92.19999694824219
2024-01-01,88.9000015258789
2024-02-01,89.69999694824219
2024-03-01,88.5999984741211
2024-04-01,88.31999969482422
2024-05-01,87.62000274658203
2024-06-01,88.93000030517578
2024-07-01,90.9000015258789
2024-08-01,96.5999984741211
2024-09-01,96.1500015258789
2024-10-01,94.48999786376953
2024-11-01,94.37000274658203
2024-12-01,90.06999969482422
2025-01-01,92.9800033569336
2025-02-01,91.83999633789062
2025-03-01,95.22000122070312
2025-04-01,99.0
2025-05-01,100.37999725341797
2025-06-01,101.93000030517578
2025-07-01,99.12999725341797
2025-08-01,104.55999755859375
2025-09-01,107.48999786376953
2025-10-01,109.3499984741211
2025-11-01,115.25
2025-12-01,116.97000122070312
2026-01-01,129.1300048828125
2026-02-01,132.47999572753906
