Date,Close
2002-07-01,52.08735656738281
2002-08-01,52.31168746948242
2002-09-01,52.61296463012695
2002-10-01,52.75019073486328
2002-11-01,52.53810501098633
2002-12-01,53.00969696044922
2003-01-01,53.138633728027344
2003-02-01,53.26782989501953
2003-03-01,53.37285232543945
2003-04-01,53.45519256591797
2003-05-01,53.63813400268555
2003-06-01,53.74227523803711
2003-07-01,53.47359848022461
2003-08-01,53.44844436645508
2003-09-01,53.95834732055664
2003-10-01,53.74534606933594
2003-11-01,53.70124816894531
2003-12-01,53.98978805541992
2004-01-01,54.42402648925781
2004-02-01,54.608551025390625
2004-03-01,54.76661682128906
2004-04-01,54.18035125732422
2004-05-01,54.179466247558594
2004-06-01,54.163448333740234
2004-07-01,54.298744201660156
2004-08-01,54.70253372192383
2004-09-01,54.65842819213867
2004-10-01,54.81964874267578
2004-11-01,54.50026321411133
2004-12-01,54.51835250854492
2005-01-01,54.69865798950195
2005-02-01,54.443294525146484
2005-03-01,54.4569091796875
2005-04-01,54.72190475463867
2005-05-01,54.93868637084961
2005-06-01,55.07445526123047
2005-07-01,54.87064743041992
2005-08-01,55.23492431640625
2005-09-01,55.03820037841797
2005-10-01,54.988006591796875
2005-11-01,55.202964782714844
2005-12-01,55.22516632080078
2006-01-01,55.65312957763672
2006-02-01,55.50080490112305
2006-03-01,55.574607849121094
2006-04-01,55.706119537353516
2006-05-01,55.800994873046875
2006-06-01,55.92915725708008
2006-07-01,56.29375076293945
2006-08-01,56.70988082885742
2006-09-01,56.958229064941406
2006-10-01,57.19396209716797
2006-11-01,57.468406677246094
2006-12-01,57.337432861328125
2007-01-01,57.81340026855469
2007-02-01,58.01554870605469
2007-03-01,58.29889678955078
2007-04-01,58.45981979370117
2007-05-01,58.42680740356445
2007-06-01,58.7013053894043
2007-07-01,59.22262954711914
2007-08-01,59.844993591308594
2007-09-01,60.17371368408203
2007-10-01,60.46848678588867
2007-11-01,61.548213958740234
2007-12-01,61.54616928100586
2008-01-01,62.988739013671875
2008-02-01,63.47127151489258
2008-03-01,63.677425384521484
2008-04-01,63.134464263916016
2008-05-01,62.92508316040039
2008-06-01,63.0324592590332
2008-07-01,63.30924987792969
2008-08-01,63.568607330322266
2008-09-01,64.0873794555664
2008-10-01,64.76127624511719
2008-11-01,65.44200897216797
2008-12-01,65.58870697021484
2009-01-01,65.77833557128906
2009-02-01,65.57544708251953
2009-03-01,65.90961456298828
