Date,Close
2003-09-01,50.338748931884766
2003-10-01,49.8681755065918
2003-11-01,49.85837936401367
2003-12-01,50.246429443359375
2004-01-01,50.74741744995117
2004-02-01,51.18764114379883
2004-03-01,51.554847717285156
2004-04-01,50.10178756713867
2004-05-01,49.9034538269043
2004-06-01,50.24238586425781
2004-07-01,50.70777893066406
2004-08-01,51.52692794799805
2004-09-01,51.79743576049805
2004-10-01,52.24718475341797
2004-11-01,51.881004333496094
2004-12-01,52.123435974121094
2005-01-01,52.69242858886719
2005-02-01,52.33909225463867
2005-03-01,51.83930587768555
2005-04-01,52.701229095458984
2005-05-01,53.14453125
2005-06-01,53.603729248046875
2005-07-01,53.05741500854492
2005-08-01,53.68294143676758
2005-09-01,53.176971435546875
2005-10-01,52.64933395385742
2005-11-01,52.82990264892578
2005-12-01,53.21831130981445
2006-01-01,53.591896057128906
2006-02-01,53.479957580566406
2006-03-01,53.01455307006836
2006-04-01,52.927764892578125
2006-05-01,52.82584762573242
2006-06-01,52.7353515625
2006-07-01,53.46389389038086
2006-08-01,54.30500030517578
2006-09-01,54.86578369140625
2006-10-01,55.23173904418945
2006-11-01,55.814453125
2006-12-01,55.2901725769043
2007-01-01,55.67424774169922
2007-02-01,56.35598373413086
2007-03-01,56.248138427734375
2007-04-01,56.5814094543457
2007-05-01,56.0667839050293
2007-06-01,55.826717376708984
2007-07-01,56.42784881591797
2007-08-01,57.14556884765625
2007-09-01,57.510459899902344
2007-10-01,58.099388122558594
2007-11-01,59.146934509277344
2007-12-01,58.909786224365234
2008-01-01,60.761192321777344
2008-02-01,60.42070770263672
2008-03-01,60.516578674316406
2008-04-01,60.695255279541016
2008-05-01,59.97932052612305
2008-06-01,59.82492446899414
2008-07-01,60.06527328491211
2008-08-01,60.500003814697266
2008-09-01,59.4409294128418
2008-10-01,58.08241653442383
2008-11-01,59.82621383666992
2008-12-01,63.58541488647461
2009-01-01,62.806270599365234
2009-02-01,61.92073059082031
2009-03-01,62.62480545043945
2009-04-01,62.93409729003906
2009-05-01,63.39482116699219
2009-06-01,63.67552185058594
2009-07-01,64.46229553222656
2009-08-01,65.25601959228516
2009-09-01,66.03453826904297
2009-10-01,66.17652893066406
2009-11-01,67.0390853881836
2009-12-01,65.56944274902344
2010-01-01,66.9153823852539
2010-02-01,66.83868408203125
2010-03-01,66.83654022216797
2010-04-01,67.48767852783203
2010-05-01,68.22544860839844
2010-06-01,69.42589569091797
2010-07-01,70.02890014648438
2010-08-01,70.94435119628906
2010-09-01,70.94889068603516
2010-10-01,71.07807922363281
2010-11-01,70.47730255126953
2010-12-01,69.59088134765625
2011-01-01,70.11993408203125
2011-02-01,70.11333465576172
2011-03-01,69.97752380371094
2011-04-01,71.05450439453125
2011-05-01,71.93612670898438
2011-06-01,71.61986541748047
2011-07-01,72.83235168457031
2011-08-01,73.94548034667969
2011-09-01,74.5641860961914
2011-10-01,74.66820526123047
2011-11-01,74.37508392333984
2011-12-01,75.16268920898438
2012-01-01,76.12967681884766
2012-02-01,75.930908203125
2012-03-01,75.49397277832031
2012-04-01,76.20003509521484
2012-05-01,77.03179931640625
2012-06-01,77.01242065429688
2012-07-01,78.07156372070312
2012-08-01,78.07546997070312
2012-09-01,78.2840347290039
2012-10-01,78.25553894042969
2012-11-01,78.44181823730469
2012-12-01,77.79267883300781
2013-01-01,77.9321517944336
2013-02-01,78.24276733398438
2013-03-01,78.32185363769531
2013-04-01,79.04389953613281
2013-05-01,77.5038070678711
2013-06-01,76.29234313964844
2013-07-01,76.4931411743164
2013-08-01,75.85612487792969
2013-09-01,76.70975494384766
2013-10-01,77.35491943359375
2013-11-01,77.16264343261719
2013-12-01,76.57209777832031
2014-01-01,78.05287170410156
2014-02-01,78.19733428955078
2014-03-01,78.08615112304688
2014-04-01,78.72362518310547
2014-05-01,79.65786743164062
2014-06-01,79.6069107055664
2014-07-01,79.41478729248047
2014-08-01,80.32422637939453
2014-09-01,79.8354263305664
2014-10-01,80.688232421875
2014-11-01,81.21736145019531
2014-12-01,80.99889373779297
2015-01-01,83.15158081054688
2015-02-01,82.27849578857422
2015-03-01,82.57796478271484
2015-04-01,82.29322814941406
2015-05-01,81.93620300292969
2015-06-01,81.05299377441406
2015-07-01,81.74235534667969
2015-08-01,81.47115325927734
2015-09-01,82.12452697753906
2015-10-01,82.19468688964844
2015-11-01,81.86721801757812
2015-12-01,81.42523193359375
2016-01-01,82.88680267333984
2016-02-01,83.44770812988281
2016-03-01,84.18414306640625
2016-04-01,84.39915466308594
2016-05-01,84.42359161376953
2016-06-01,86.04698944091797
2016-07-01,86.52294921875
2016-08-01,86.34098815917969
2016-09-01,86.38418579101562
2016-10-01,85.6818618774414
2016-11-01,83.4769515991211
2016-12-01,83.49563598632812
2017-01-01,84.02574157714844
2017-02-01,84.39818572998047
2017-03-01,84.35074615478516
2017-04-01,85.11380004882812
2017-05-01,85.68645477294922
2017-06-01,85.67871856689453
2017-07-01,85.9683837890625
2017-08-01,86.77388000488281
2017-09-01,86.27921295166016
2017-10-01,86.36463928222656
2017-11-01,86.23558807373047
2017-12-01,86.6136245727539
2018-01-01,85.84931945800781
2018-02-01,84.7930908203125
2018-03-01,85.36538696289062
2018-04-01,84.55654907226562
2018-05-01,85.11636352539062
2018-06-01,85.19732666015625
2018-07-01,85.1882095336914
2018-08-01,85.65382385253906
2018-09-01,85.13893127441406
2018-10-01,84.57293701171875
2018-11-01,85.01042175292969
2018-12-01,86.7409439086914
2019-01-01,87.91557312011719
2019-02-01,87.59654235839844
2019-03-01,89.45586395263672
2019-04-01,89.28482055664062
2019-05-01,90.99161529541016
2019-06-01,91.99488830566406
2019-07-01,92.1706314086914
2019-08-01,94.72860717773438
2019-09-01,94.1517562866211
2019-10-01,94.3525161743164
2019-11-01,94.3232650756836
2019-12-01,94.12255859375
2020-01-01,96.40589904785156
2020-02-01,97.72607421875
2020-03-01,97.21739959716797
2020-04-01,98.8785171508789
2020-05-01,99.55784606933594
2020-06-01,100.23371887207031
2020-07-01,101.56318664550781
2020-08-01,100.74234008789062
2020-09-01,100.65277862548828
2020-10-01,100.08446502685547
2020-11-01,101.29961395263672
2020-12-01,101.26876068115234
2021-01-01,100.79668426513672
2021-02-01,99.10398864746094
2021-03-01,97.96692657470703
2021-04-01,98.69749450683594
2021-05-01,98.89863586425781
2021-06-01,99.72279357910156
2021-07-01,100.84687805175781
2021-08-01,100.63660430908203
2021-09-01,99.71307373046875
2021-10-01,99.69155883789062
2021-11-01,99.96128845214844
2021-12-01,99.51655578613281
2022-01-01,97.76554870605469
2022-02-01,96.50633239746094
2022-03-01,93.79059600830078
2022-04-01,90.21788024902344
2022-05-01,90.87987518310547
2022-06-01,89.46508026123047
2022-07-01,91.73287200927734
2022-08-01,88.93389129638672
2022-09-01,85.23867797851562
2022-10-01,84.13504791259766
2022-11-01,87.33175659179688
2022-12-01,86.37330627441406
2023-01-01,89.65863800048828
2023-02-01,87.0553207397461
2023-03-01,89.35820770263672
2023-04-01,89.86128997802734
2023-05-01,88.83641052246094
2023-06-01,88.4980697631836
2023-07-01,88.48572540283203
2023-08-01,87.9174575805664
2023-09-01,85.64305877685547
2023-10-01,84.29393005371094
2023-11-01,88.14179229736328
2023-12-01,91.15316772460938
2024-01-01,91.53752899169922
2024-02-01,89.92105102539062
2024-03-01,90.73430633544922
2024-04-01,88.48365020751953
2024-05-01,89.9485855102539
2024-06-01,90.74223327636719
2024-07-01,92.94005584716797
2024-08-01,94.301513671875
2024-09-01,95.5540771484375
2024-10-01,93.15485382080078
2024-11-01,94.17863464355469
2024-12-01,92.28572845458984
2025-01-01,93.35559844970703
2025-02-01,95.12876892089844
2025-03-01,95.12696075439453
2025-04-01,95.51568603515625
2025-05-01,94.94017791748047
2025-06-01,96.31696319580078
2025-07-01,96.07015991210938
2025-08-01,97.20098876953125
2025-09-01,98.302001953125
2025-10-01,98.91155242919922
2025-11-01,99.50961303710938
2025-12-01,98.90351104736328
2026-01-01,99.80500030517578
2026-02-01,100.98999786376953
